topic_key,name,svg_path,image_path,lottie_path,narration,explanation,fact,game_type,is_free,display_order
tomato,"{""en"":""Tomato"",""gu"":""ટામેટાં"",""hi"":""टमाटर""}",,/assets/images/vegetables/tomato.png,,"{""en"":""Tomato! Tomatoes are red, juicy, and have tiny edible seeds inside."",""gu"":""ટામેટાં! ટામેટાં લાલ, રસદાર હોય છે અને તેની અંદર નાના ખાઈ શકાય તેવા બીજ હોય છે."",""hi"":""टमाटर! टमाटर लाल, रसदार होते हैं और उनके अंदर छोटे खाने योग्य बीज होते हैं।""}","{""en"":""Tomatoes are used in salads, ketchup, and pizza sauce. Scientifically, they are fruits, but we cook them as veggies!"",""gu"":""ટામેટાંનો ઉપયોગ સલાડ, કેચઅપ અને પિઝા સોસમાં થાય છે. વૈજ્ઞાનિક રીતે તે ફળ છે, પણ આપણે તેને શાકભાજી તરીકે રાંધીએ છીએ!"",""hi"":""टमाटर का उपयोग सलाद, केचअप और पिज्जा सॉस में किया जाता है। वैज्ञानिक रूप से वे फल हैं, लेकिन हम उन्हें सब्ज़ी की तरह पकाते हैं!""}","{""en"":""Did you know? There are thousands of varieties of tomatoes, and they can be yellow, pink, purple, and even black!"",""gu"":""શું તમે જાણો છો? ટામેટાંની હજારો જાતો છે અને તે પીળા, ગુલાબી, જાંબલી અને કાળા પણ હોઈ શકે છે!"",""hi"":""क्या आपको पता है? टमाटर की हज़ारों किस्में हैं, और वे पीले, गुलाबी, बैंगनी और काले भी हो सकते हैं!""}",memory,true,15
ginger,"{""en"":""Ginger"",""gu"":""આદુ"",""hi"":""अदरक""}",,/assets/images/vegetables/ginger.png,,"{""en"":""Ginger! Ginger is a spicy, knobby root that grows underground."",""gu"":""આદુ! આદુ એ જમીનની અંદર ઉગતું એક તીખું અને ગાંઠદાર મૂળ છે."",""hi"":""अदरक! अदरक जमीन के नीचे उगने वाली एक तीखी और गांठदार जड़ होती है।""}","{""en"":""Ginger adds a warm, spicy kick to foods and tea. It is also a wonderful medicine for soothing upset tummies and sore throats."",""gu"":""આદુ ખોરાક અને ચામાં સ્વાદિષ્ટ તીખાશ ઉમેરે છે. પેટમાં દુખાવો અને ગળાના દુખાવાને મટાડવા માટે તે એક અદ્ભુત દવા પણ છે."",""hi"":""अदरक भोजन और चाय में एक तीखा स्वाद जोड़ता है। यह पेट दर्द और गले की खराश को ठीक करने के लिए एक बेहतरीन दवा भी है।""}","{""en"":""Did you know? Ginger is a close relative of turmeric and cardamom, which are also healthy spices!"",""gu"":""શું તમે જાણો છો? આદુ એ હળદર અને એલચીનું નજીકનું સગાં છે, જે તંદુરસ્ત મસાલા છે!"",""hi"":""क्या आपको पता है? अदरक हल्दी और इलायची का करीबी रिश्तेदार है, जो स्वास्थ्यवर्धक मसाले हैं!""}",memory,true,16
onion,"{""en"":""Onion"",""gu"":""ડુંગળી"",""hi"":""प्याज""}",,/assets/images/vegetables/onion.png,,"{""en"":""Onion! Onions are round, layered veggies that add amazing flavor to food."",""gu"":""ડુંગળી! ડુંગળી એ ગોળ, સ્તરોવાળી શાકભાજી છે જે ખોરાકમાં અદ્ભુત સ્વાદ ઉમેરે છે."",""hi"":""प्याज! प्याज गोल, परतों वाली सब्ज़ी होती है जो भोजन में बेहतरीन स्वाद जोड़ती है।""}","{""en"":""Onions have a papery outer skin and many layers inside. When we chop them, they release a vapor that can make us tear up!"",""gu"":""ડુંગળીની બહાર પાતળી છાલ હોય છે અને અંદર ઘણા સ્તરો હોય છે. તેને સુધારતી વખતે તેમાંથી નીકળતી વરાળ આપણી આંખોમાં આંસુ લાવી શકે છે!"",""hi"":""प्याज़ के बाहर पतला छिलका और अंदर कई परतें होती हैं। जब हम उन्हें काटते हैं, तो वे एक गैस छोड़ते हैं जिससे आँखों में आँसू आ सकते हैं!""}","{""en"":""Did you know? Onions have been used for centuries to help heal wounds and keep colds away!"",""gu"":""શું તમે જાણો છો? ડુંગળીનો ઉપયોગ સદીઓથી ઘા રૂઝાવવા અને શરદી દૂર રાખવા માટે કરવામાં આવે છે!"",""hi"":""क्या आपको पता है? प्याज का उपयोग सदियों से घावों को ठीक करने और सर्दी-जुकाम को दूर रखने के लिए किया जाता रहा है!""}",memory,true,17
spinach,"{""en"":""Spinach"",""gu"":""પાલક"",""hi"":""पालक""}",,/assets/images/vegetables/spinach.png,,"{""en"":""Spinach! Spinach is a leafy green veggie that makes our muscles strong."",""gu"":""પાલક! પાલક એ લીલા પાંદડાવાળી શાકભાજી છે જે આપણા સ્નાયુઓને મજબૂત બનાવે છે."",""hi"":""पालक! पालक हरी पत्तेदार सब्ज़ी होती है जो हमारी मांसपेशियों को मजबूत बनाती है।""}","{""en"":""Spinach is packed with iron and vitamins. Eating spinach helps our body produce energy and keeps us healthy."",""gu"":""પાલક આયર્ન અને વિટામિન્સથી ભરપૂર હોય છે. પાલક ખાવાથી આપણું શરીર ઉર્જા મેળવે છે અને આપણને સ્વસ્થ રાખે છે."",""hi"":""पालक आयरन और विटामिन से भरपूर होता है। पालक खाने से हमारे शरीर को ऊर्जा मिलती है और हम स्वस्थ रहते हैं।""}","{""en"":""Did you know? Spinach is famous for giving the cartoon character Popeye his super strength!"",""gu"":""શું તમે જાણો છો? પાલક કાર્ટૂન કેરેક્ટર પોપાયને તેની સુપર તાકાત આપવા માટે પ્રખ્યાત છે!"",""hi"":""क्या आपको पता है? पालक कार्टून चरित्र पोपेय (Popeye) को उसकी सुपर ताकत देने के लिए प्रसिद्ध है!""}",memory,true,18
leek,"{""en"":""Leek"",""gu"":""લીલી ડુંગળી"",""hi"":""हरी प्याज""}",,/assets/images/vegetables/leek.png,,"{""en"":""Leek! Leeks look like giant green onions with a mild, sweet flavor."",""gu"":""લીક! લીક એ હળવા, મીઠા સ્વાદવાળી વિશાળ લીલી ડુંગળી જેવી દેખાય છે."",""hi"":""लीक! लीक हल्के, मीठे स्वाद वाली विशाल हरी प्याज जैसी दिखती है।""}","{""en"":""Leeks are part of the onion family. They are chopped up and cooked in soups and stews to make them extra delicious."",""gu"":""લીક એ ડુંગળી પરિવારનો એક ભાગ છે. તેને સમારીને સૂપ અને શાકમાં ઉમેરવામાં આવે છે જેથી તે વધુ સ્વાદિષ્ટ બને."",""hi"":""लीक प्याज परिवार का हिस्सा हैं। इन्हें काटकर सूप और स्ट्यू में पकाया जाता है ताकि वे स्वादिष्ट बन सकें।""}","{""en"":""Did you know? The leek is the national symbol of Wales, and people wear them on St. David's Day!"",""gu"":""શું તમે જાણો છો? લીક એ વેલ્સનું રાષ્ટ્રીય પ્રતીક છે અને લોકો સેન્ટ ડેવિડ ડે પર તેને પહેરે છે!"",""hi"":""क्या आपको पता है? लीक वेल्स का राष्ट्रीय प्रतीक है, और लोग सेंट डेविड डे पर इन्हें पहनते हैं!""}",memory,true,19
garlic,"{""en"":""Garlic"",""gu"":""લસણ"",""hi"":""लहसुन""}",,/assets/images/vegetables/garlic.png,,"{""en"":""Garlic! Garlic bulb has small white cloves with a strong, spicy scent."",""gu"":""લસણ! લસણના પિંડમાં તીવ્ર સુગંધ ધરાવતી નાની સફેદ કળીઓ હોય છે."",""hi"":""लहसुन! लहसुन में तीखी खुशबू वाली छोटी सफेद कलियाँ होती हैं।""}","{""en"":""Garlic is a superpower ingredient used in cooking all over the world. It makes food smell and taste amazing and keeps us healthy."",""gu"":""લસણ એ રસોઈમાં વપરાતી એક ઉત્તમ સામગ્રી છે. તે ખોરાકને સ્વાદિષ્ટ સુગંધ આપે છે અને આપણને સ્વસ્થ રાખે છે."",""hi"":""लहसुन खाना पकाने में इस्तेमाल होने वाली एक बेहतरीन सामग्री है। यह भोजन को स्वादिष्ट खुशबू देता है और हमें स्वस्थ रखता है।""}","{""en"":""Did you know? In old stories, garlic was believed to protect people from vampires and monsters!"",""gu"":""શું તમે જાણો છો? જૂની વાર્તાઓમાં એવું માનવામાં આવતું હતું કે લસણ લોકોને વેમ્પાયર અને રાક્ષસોથી બચાવે છે!"",""hi"":""क्या आपको पता है? पुरानी कहानियों में माना जाता था कि लहसुन लोगों को पिशाचों (vampires) से बचाता है!""}",memory,true,20
zucchini,"{""en"":""Zucchini"",""gu"":""ઝુચીની"",""hi"":""जुकिनी""}",,/assets/images/vegetables/zucchini.png,,"{""en"":""Zucchini! Zucchinis are long green squash that look like cucumbers."",""gu"":""ઝુચીની! ઝુચીની એ કાકડી જેવી દેખાતી લાંબી અને લીલી શાકભાજી છે."",""hi"":""जुकिनी! जुकिनी खीरे जैसी दिखने वाली लंबी और हरी सब्ज़ी होती है।""}","{""en"":""Zucchinis have a soft skin and mild taste. They can be sliced, roasted, or even grated into noodles called 'zoodles'!"",""gu"":""ઝુચીનીની ત્વચા નરમ અને સ્વાદ હળવો હોય છે. તેને કાપીને, શેકીને અથવા તેના નૂડલ્સ બનાવીને ખાઈ શકાય છે!"",""hi"":""जुकिनी का छिलकानराम और स्वाद हल्का होता है। इसे काटकर, भूनकर या नूडल्स बनाकर खाया जा सकता है!""}","{""en"":""Did you know? Zucchini flowers are also edible! People stuff them with cheese and fry them for a delicious treat."",""gu"":""શું તમે જાણો છો? ઝુચીનીના ફૂલો પણ ખાઈ શકાય છે! લોકો તેમાં ચીઝ ભરીને તળીને ખાય છે."",""hi"":""क्या आपको पता है? जुकिनी के फूल भी खाए जा सकते हैं! लोग उनमें पनीर भरकर तलते हैं।""}",memory,true,21
sweet_potato,"{""en"":""Sweet Potato"",""gu"":""શક્કરિયાં"",""hi"":""शकरकंद""}",,/assets/images/vegetables/sweet_potato.png,,"{""en"":""Sweet Potato! Sweet potatoes are sweet, orange tubers that grow underground."",""gu"":""શક્કરિયાં! શક્કરિયાં એ જમીનની અંદર ઉગતા મીઠા અને નારંગી રંગના કંદ છે."",""hi"":""शकरकंद! शकरकंद जमीन के नीचे उगने वाले मीठे और नारंगी रंग के कंद होते हैं।""}","{""en"":""Sweet potatoes are sweeter and have more nutrients than regular potatoes. They are delicious when baked or mashed into a sweet treat!"",""gu"":""શક્કરિયાં સામાન્ય બટાકા કરતાં વધુ મીઠા અને પોષક તત્વો ધરાવે છે. તેઓ બાફેલા ખૂબ જ ટેસ્ટી લાગે છે!"",""hi"":""शकरकंद सामान्य आलू से अधिक मीठे और पोषक तत्वों से भरपूर होते हैं। वे उबले हुए बहुत स्वादिष्ट लगते हैं!""}","{""en"":""Did you know? Despite the name, sweet potatoes are not actually potatoes; they belong to the morning glory family!"",""gu"":""શું તમે જાણો છો? નામ હોવા છતાં, શક્કરિયાં વાસ્તવમાં બટાકા નથી; તે મોર્નિંગ ગ્લોરી પરિવારમાંથી આવે છે!"",""hi"":""क्या आपको पता है? नाम के बावजूद, शकरकंद वास्तव में आलू नहीं हैं; वे एक अलग फूलदार पौधे के परिवार से हैं!""}",memory,true,22
chili,"{""en"":""Chili"",""gu"":""મરચું"",""hi"":""मिर्च""}",,/assets/images/vegetables/chili.png,,"{""en"":""Chili! Chili peppers are small, shiny, and can be very hot and spicy!"",""gu"":""મરચું! મરચાં નાના, ચળકતા હોય છે અને તે ખૂબ જ તીખા અને મસાલેદાર હોઈ શકે છે!"",""hi"":""मिर्च! मिर्च छोटी, चमकदार होती है और यह बहुत तीखी व मसालेदार हो सकती है!""}","{""en"":""Chilis come in red, green, and yellow. They contain a substance that makes them taste spicy, which adds heat to our food."",""gu"":""મરચાં લાલ, લીલા અને પીળા રંગમાં આવે છે. તેમાં એવું તત્વ હોય છે જે તેમને તીખો સ્વાદ આપે છે, જે આપણા રસોઈમાં તીખાશ ઉમેરે છે."",""hi"":""मिर्च लाल, हरी और पीली होती है। इनमें एक ऐसा तत्व होता है जो इन्हें तीखा बनाता है, जिससे हमारे भोजन में तीखापन आता है।""}","{""en"":""Did you know? Birds cannot feel the spiciness of chili peppers at all, so they love to eat them and spread the seeds!"",""gu"":""શું તમે જાણો છો? પક્ષીઓને મરચાની તીખાશ બિલકુલ લાગતી નથી, તેથી તેઓ તેને ખાવાનું અને બીજ ફેલાવવાનું પસંદ કરે છે!"",""hi"":""क्या आपको पता है? पक्षियों को मिर्च का तीखापन बिल्कुल महसूस नहीं होता, इसलिए वे इन्हें खाकर इनके बीज फैलाते हैं!""}",memory,true,23
cabbage,"{""en"":""Cabbage"",""gu"":""કોબીજ"",""hi"":""पत्तागोभी""}",,/assets/images/vegetables/cabbage.png,,"{""en"":""Cabbage! Cabbages are round veggies with tightly wrapped green or purple leaves."",""gu"":""કોબીજ! કોબીજ એ ચુસ્તપણે વીંટળાયેલા લીલા કે જાંબલી પાંદડાવાળી ગોળ શાકભાજી છે."",""hi"":""पत्तागोभी! पत्तागोभी कसकर लिपटे हरे या बैंगनी पत्तों वाली गोल सब्ज़ी होती है।""}","{""en"":""Cabbage is full of fiber and water. It is crunchy and is used to make salads, stir-fries, and soups."",""gu"":""કોબીજ ફાઈબર અને પાણીથી ભરપૂર હોય છે. તે કડક હોય છે અને સલાડ, શાકભાજી અને સૂપ બનાવવા માટે વપરાય છે."",""hi"":""पत्तागोभी फाइबर और पानी से भरपूर होती है। यह कुरकुरी होती है और सलाद, सब्ज़ी व सूप बनाने के काम आती है।""}","{""en"":""Did you know? Cabbage is one of the oldest vegetables in the world, cultivated for more than 4,000 years!"",""gu"":""શું તમે જાણો છો? કોબીજ એ દુનિયાની સૌથી જૂની શાકભાજીમાંની એક છે, જે ૪,૦૦૦ વર્ષથી વધુ સમયથી ઉગાડવામાં આવે છે!"",""hi"":""क्या आपको पता है? पत्तागोभी दुनिया की सबसे पुरानी सब्जियों में से एक है, जिसे 4,000 से अधिक वर्षों से उगाया जा रहा है!""}",memory,true,24
avocado,"{""en"":""Avocado"",""gu"":""એવોકાડો"",""hi"":""एवोकैडो""}",,/assets/images/vegetables/avocado.png,,"{""en"":""Avocado! Avocados are pear-shaped green fruits with a large seed inside."",""gu"":""એવોકાડો! એવોકાડો એ નાસપતી જેવા આકારનું લીલું ફળ છે જેની અંદર મોટું બીજ હોય છે."",""hi"":""एवोकैडो! एवोकैडो नाशपाती के आकार का हरा फल होता है जिसके अंदर एक बड़ा बीज होता है।""}","{""en"":""Avocados have a creamy, buttery flesh. They are full of healthy fats that are great for our brain and heart!"",""gu"":""એવોકાડોનો ગર્ભ ક્રીમી અને માખણ જેવો નરમ હોય છે. તે આપણા મગજ અને હૃદય માટે ઉત્તમ એવા તંદુરસ્ત ફેટથી ભરપૂર છે!"",""hi"":""एवोकैडो का गूदा मलाईदार और मक्खन जैसा होता है। यह हमारे दिमाग और दिल के लिए बहुत फायदेमंद होता है!""}","{""en"":""Did you know? Avocados are sometimes called 'alligator pears' because of their bumpy green skin!"",""gu"":""શું તમે જાણો છો? એવોકાડોને તેની લીલી અને ખરબચડી ત્વચાને કારણે કેટલીકવાર 'એલિગેટર પિઅર' પણ કહેવામાં આવે છે!"",""hi"":""क्या आपको पता है? एवोकैडो को उसकी हरी और खुरदरी त्वचा के कारण कभी-कभी 'मगरमच्छ नाशपाती' (alligator pear) भी कहा जाता है!""}",memory,true,25
beetroot,"{""en"":""Beetroot"",""gu"":""બીટ"",""hi"":""चुकंदर""}",,/assets/images/vegetables/beetroot.png,,"{""en"":""Beetroot! Beetroots are round, deep red roots that grow underground."",""gu"":""બીટ! બીટ એ જમીનની અંદર ઉગતું ગોળ અને ઘેરા લાલ રંગનું મૂળ છે."",""hi"":""चुकंदर! चुकंदर जमीन के नीचे उगने वाली गोल और गहरे लाल रंग की जड़ होती है।""}","{""en"":""Beetroots are sweet and have a vibrant color. Eating beetroots gives us energy and helps make our blood healthy!"",""gu"":""બીટ મીઠા હોય છે અને તેનો રંગ ખૂબ જ આકર્ષક હોય છે. બીટ ખાવાથી આપણને એનર્જી મળે છે અને લોહી શુદ્ધ બને છે!"",""hi"":""चुकंदर मीठा होता है और इसका रंग बहुत गहरा होता है। चुकंदर खाने से हमें ऊर्जा मिलती है और खून बढ़ता है!""}","{""en"":""Did you know? In old times, people used the dark red juice of beetroots as a natural dye for clothes and hair!"",""gu"":""શું તમે જાણો છો? જૂના જમાનામાં લોકો કપડાં અને વાળ રંગવા માટે કુદરતી રંગ તરીકે બીટના લાલ રસનો ઉપયોગ કરતા હતા!"",""hi"":""क्या आपको पता है? पुराने समय में लोग कपड़े और बाल रंगने के लिए प्राकृतिक रंग के रूप में चुकंदर के लाल रस का उपयोग करते थे!""}",memory,true,26
brussels_sprout,"{""en"":""Brussels Sprout"",""gu"":""બ્રસેલ્સ સ્પ્રાઉટ"",""hi"":""ब्रसेल्स स्प्राउट""}",,/assets/images/vegetables/brussels_sprout.png,,"{""en"":""Brussels Sprout! Brussels sprouts look like tiny, cute baby cabbages."",""gu"":""બ્રસેલ્સ સ્પ્રાઉટ! બ્રસેલ્સ સ્પ્રાઉટ નાની, ક્યુટ બેબી કોબીજ જેવી દેખાય છે."",""hi"":""ब्रसेल्स स्प्राउट! ब्रसेल्स स्प्राउट छोटी, नन्ही पत्तागोभी जैसी दिखती है।""}","{""en"":""Brussels sprouts grow in clusters along a thick stem. They are roasted or steamed to make a delicious and healthy side dish."",""gu"":""બ્રસેલ્સ સ્પ્રાઉટ એક જાડા થડ પર જૂથમાં ઊગે છે. તેને શેકીને કે બાફીને ખાવામાં આવે છે જે સ્વાસ્થ્ય માટે ખૂબ સારી છે."",""hi"":""ब्रसेल्स स्प्राउट एक मोटे तने पर गुच्छे में उगती हैं। इन्हें भूनकर या भाप में पकाकर खाया जाता है जो स्वास्थ्य के लिए बहुत अच्छी हैं।""}","{""en"":""Did you know? Brussels sprouts are named after the city of Brussels in Belgium, where they became very popular!"",""gu"":""શું તમે જાણો છો? બ્રસેલ્સ સ્પ્રાઉટ્સનું નામ બેલ્જિયમના બ્રસેલ્સ શહેર પરથી રાખવામાં આવ્યું છે, જ્યાં તે ખૂબ લોકપ્રિય બની હતી!"",""hi"":""क्या आपको पता है? ब्रसेल्स स्प्राउट्स का नाम बेल्जियम के ब्रसेल्स शहर के नाम पर रखा गया है, जहाँ वे बहुत लोकप्रिय हुई थीं!""}",memory,true,27
radish,"{""en"":""Radish"",""gu"":""મૂળો"",""hi"":""मूली""}",,/assets/images/vegetables/radish.png,,"{""en"":""Radish! Radishes are crunchy, peppery roots that grow underground."",""gu"":""મૂળો! મૂળો એ જમીનની અંદર ઉગતો એક ક્રન્ચી અને તીખો મૂળ છે."",""hi"":""मूली! मूली जमीन के नीचे उगने वाली एक कुरकुरी और तीखी जड़ होती है।""}","{""en"":""Radishes can be white, red, or purple. They are sliced into salads to add a spicy crunch and are full of water and vitamins."",""gu"":""મૂળો સફેદ, લાલ કે જાંબલી હોઈ શકે છે. તેને સલાડમાં ઉમેરવામાં આવે છે જેથી તેમાં ક્રન્ચી તીખાશ આવે, તે વિટામિન્સથી ભરપૂર છે."",""hi"":""मूली सफेद, लाल या बैंगनी हो सकती है। इसे सलाद में मिलाकर खाया जाता है जिससे उसमें कुरकुरा तीखापन आता है।""}","{""en"":""Did you know? In Mexico, there is a famous festival called the 'Night of the Radishes' where people carve radishes into beautiful sculptures!"",""gu"":""શું તમે જાણો છો? મેક્સિકોમાં 'નાઈટ ઓફ ધ રેડિશ' નામનો પ્રખ્યાત તહેવાર ઉજવાય છે જ્યાં લોકો મૂળામાંથી સુંદર શિલ્પો બનાવે છે!"",""hi"":""क्या आपको पता है? मैक्सिको में 'नाईट ऑफ द रेडिशेस' नाम का एक प्रसिद्ध त्योहार मनाया जाता है जहाँ लोग मूली को तराशकर सुंदर मूर्तियाँ बनाते हैं!""}",memory,true,28
artichoke,"{""en"":""Artichoke"",""gu"":""હાથીચક"",""hi"":""हाथीचक""}",,/assets/images/vegetables/artichoke.png,,"{""en"":""Artichoke! Artichokes look like giant green pinecones made of leaves."",""gu"":""હાથીચક! હાથીચક પાંદડાઓથી બનેલા એક મોટા લીલા પાઈનકોન જેવું લાગે છે."",""hi"":""हाथीचक! हाथीचक पत्तों से बने एक बड़े हरे पाइन कोन जैसा दिखता है।""}","{""en"":""The edible part of the artichoke is the heart at the center and the soft base of the leaves. They are delicious when steamed or grilled!"",""gu"":""હાથીચકનો ખાવાલાયક ભાગ તેની મધ્યમાં આવેલું હૃદય અને પાંદડાઓનો નીચેનો નરમ ભાગ છે. તે ગ્રીલ કરેલા ખૂબ ટેસ્ટી લાગે છે!"",""hi"":""हाथीचक का खाने योग्य हिस्सा इसके बीच का भाग और पत्तों का निचला नरम हिस्सा होता है। यह ग्रिल किया हुआ बहुत स्वादिष्ट लगता है!""}","{""en"":""Did you know? An artichoke is actually a large flower bud that belongs to the sunflower family!"",""gu"":""શું તમે જાણો છો? હાથીચક વાસ્તવમાં સૂર્યમુખી પરિવારની એક મોટી ફૂલની કળી છે!"",""hi"":""क्या आपको पता है? हाथीचक वास्तव में सूरजमुखी परिवार की एक बड़ी फूल की कली होती है!""}",memory,true,29
